node_loc,technology,year_vtg,year_act,time,value,unit
R12_WEU,coal_adv,2060,2080,year,0.85,%
R12_WEU,coal_adv,2060,2090,year,0.85,%
R12_WEU,coal_adv,2070,2070,year,0.85,%
R12_WEU,coal_adv,2070,2080,year,0.85,%
R12_WEU,coal_adv,2070,2090,year,0.85,%
R12_WEU,coal_adv,2080,2080,year,0.85,%
R12_WEU,coal_adv,2080,2090,year,0.85,%
R12_WEU,coal_adv,2080,2100,year,0.85,%
R12_WEU,coal_adv,2090,2090,year,0.85,%
R12_WEU,coal_adv,2090,2100,year,0.85,%
R12_WEU,coal_adv,2090,2110,year,0.85,%
R12_WEU,coal_adv,2100,2100,year,0.85,%
R12_WEU,coal_adv,2100,2110,year,0.85,%
R12_WEU,coal_adv,2110,2110,year,0.85,%
R12_PAS,coal_adv,2000,2000,year,0.85,%
R12_PAS,coal_adv,2000,2005,year,0.85,%
R12_PAS,coal_adv,2000,2010,year,0.85,%
R12_PAS,coal_adv,2000,2015,year,0.85,%
R12_PAS,coal_adv,2000,2020,year,0.791,%
R12_PAS,coal_adv,2000,2025,year,0.80575,%
R12_PAS,coal_adv,2005,2005,year,0.85,%
R12_PAS,coal_adv,2005,2010,year,0.85,%
R12_PAS,coal_adv,2005,2015,year,0.85,%
R12_PAS,coal_adv,2005,2020,year,0.791,%
R12_PAS,coal_adv,2005,2025,year,0.80575,%
R12_PAS,coal_adv,2005,2030,year,0.8205,%
R12_PAS,coal_adv,2010,2010,year,0.85,%
R12_PAS,coal_adv,2010,2015,year,0.85,%
R12_PAS,coal_adv,2010,2020,year,0.791,%
R12_PAS,coal_adv,2010,2025,year,0.80575,%
R12_PAS,coal_adv,2010,2030,year,0.8205,%
R12_PAS,coal_adv,2010,2035,year,0.83525,%
R12_PAO,coal_adv,2010,2010,year,0.85,%
R12_PAO,coal_adv,2010,2015,year,0.85,%
R12_PAO,coal_adv,2010,2020,year,0.822,%
R12_PAO,coal_adv,2010,2025,year,0.829,%
R12_PAO,coal_adv,2010,2030,year,0.836,%
R12_PAO,coal_adv,2010,2035,year,0.843,%
R12_NAM,coal_adv,2010,2010,year,0.85,%
R12_NAM,coal_adv,2010,2015,year,0.85,%
R12_NAM,coal_adv,2010,2020,year,0.6,%
R12_NAM,coal_adv,2010,2025,year,0.6625,%
R12_NAM,coal_adv,2010,2030,year,0.725,%
R12_NAM,coal_adv,2010,2035,year,0.7875,%
R12_NAM,coal_adv,2010,2040,year,0.85,%
R12_NAM,coal_adv,2010,2045,year,0.85,%
R12_NAM,coal_adv,2005,2005,year,0.85,%
R12_NAM,coal_adv,2005,2010,year,0.85,%
R12_NAM,coal_adv,2005,2015,year,0.85,%
R12_NAM,coal_adv,2005,2020,year,0.6,%
R12_NAM,coal_adv,2005,2025,year,0.6625,%
R12_NAM,coal_adv,2005,2030,year,0.725,%
R12_NAM,coal_adv,2005,2035,year,0.7875,%
R12_NAM,coal_adv,2005,2040,year,0.85,%
R12_NAM,coal_adv,2005,2045,year,0.85,%
R12_NAM,coal_adv,2000,2000,year,0.85,%
R12_NAM,coal_adv,2000,2005,year,0.85,%
R12_NAM,coal_adv,2000,2010,year,0.85,%
R12_NAM,coal_adv,2000,2015,year,0.85,%
R12_NAM,coal_adv,2000,2020,year,0.6,%
R12_NAM,coal_adv,2000,2025,year,0.6625,%
R12_NAM,coal_adv,2000,2030,year,0.725,%
R12_NAM,coal_adv,2000,2035,year,0.7875,%
R12_NAM,coal_adv,2000,2040,year,0.85,%
R12_NAM,coal_adv,1995,1995,year,0.85,%
R12_NAM,coal_adv,1995,2000,year,0.85,%
R12_NAM,coal_adv,1995,2005,year,0.85,%
R12_NAM,coal_adv,1995,2010,year,0.85,%
R12_NAM,coal_adv,1995,2015,year,0.85,%
R12_NAM,coal_adv,1995,2020,year,0.6,%
R12_NAM,coal_adv,1995,2025,year,0.6625,%
R12_NAM,coal_adv,1995,2030,year,0.725,%
R12_NAM,coal_adv,1995,2035,year,0.7875,%
R12_NAM,coal_adv,1995,2040,year,0.85,%
R12_NAM,coal_adv,1990,1990,year,0.85,%
R12_NAM,coal_adv,1990,1995,year,0.85,%
R12_NAM,coal_adv,1990,2000,year,0.85,%
R12_NAM,coal_adv,1990,2005,year,0.85,%
R12_NAM,coal_adv,1990,2010,year,0.85,%
R12_NAM,coal_adv,1990,2015,year,0.85,%
R12_NAM,coal_adv,1990,2020,year,0.6,%
R12_NAM,coal_adv,1990,2025,year,0.6625,%
R12_NAM,coal_adv,1990,2030,year,0.725,%
R12_NAM,coal_adv,1990,2035,year,0.7875,%
R12_NAM,coal_adv,1985,1985,year,0.85,%
R12_NAM,coal_adv,1985,1990,year,0.85,%
R12_NAM,coal_adv,1985,1995,year,0.85,%
R12_NAM,coal_adv,1985,2000,year,0.85,%
R12_NAM,coal_adv,1985,2005,year,0.85,%
R12_NAM,coal_adv,1985,2010,year,0.85,%
R12_NAM,coal_adv,1985,2015,year,0.85,%
R12_NAM,coal_adv,1985,2020,year,0.6,%
R12_NAM,coal_adv,1985,2025,year,0.6625,%
R12_NAM,coal_adv,1985,2030,year,0.725,%
R12_NAM,coal_adv,1985,2035,year,0.7875,%
R12_NAM,coal_adv,1980,1980,year,0.85,%
R12_NAM,coal_adv,1980,1985,year,0.85,%
R12_NAM,coal_adv,1980,1990,year,0.85,%
R12_NAM,coal_adv,1980,1995,year,0.85,%
R12_NAM,coal_adv,1980,2000,year,0.85,%
R12_NAM,coal_adv,1980,2005,year,0.85,%
R12_NAM,coal_adv,1980,2010,year,0.85,%
R12_NAM,coal_adv,1980,2015,year,0.85,%
R12_NAM,coal_adv,1980,2020,year,0.6,%
R12_NAM,coal_adv,1980,2025,year,0.6625,%
R12_NAM,coal_adv,1980,2030,year,0.725,%
R12_NAM,coal_adv,1975,1975,year,0.85,%
R12_NAM,coal_adv,1975,1980,year,0.85,%
R12_NAM,coal_adv,1975,1985,year,0.85,%
R12_NAM,coal_adv,1975,1990,year,0.85,%
R12_NAM,coal_adv,1975,1995,year,0.85,%
R12_NAM,coal_adv,1975,2000,year,0.85,%
R12_NAM,coal_adv,1975,2005,year,0.85,%
R12_NAM,coal_adv,1975,2010,year,0.85,%
R12_NAM,coal_adv,1975,2015,year,0.85,%
R12_NAM,coal_adv,1975,2020,year,0.6,%
R12_NAM,coal_adv,1975,2025,year,0.6625,%
R12_NAM,coal_adv,1975,2030,year,0.725,%
R12_NAM,coal_adv,1970,1970,year,0.85,%
R12_NAM,coal_adv,1970,1975,year,0.85,%
R12_NAM,coal_adv,1970,1980,year,0.85,%
R12_NAM,coal_adv,1970,1985,year,0.85,%
R12_NAM,coal_adv,1970,1990,year,0.85,%
R12_NAM,coal_adv,1970,1995,year,0.85,%
R12_NAM,coal_adv,1970,2000,year,0.85,%
R12_NAM,coal_adv,1970,2005,year,0.85,%
R12_NAM,coal_adv,1970,2010,year,0.85,%
R12_NAM,coal_adv,1970,2015,year,0.85,%
R12_NAM,coal_adv,1970,2020,year,0.6,%
R12_NAM,coal_adv,1970,2025,year,0.6625,%
R12_NAM,coal_adv,1965,1965,year,0.85,%
R12_NAM,coal_adv,1965,1970,year,0.85,%
R12_NAM,coal_adv,1965,1975,year,0.85,%
R12_NAM,coal_adv,1965,1980,year,0.85,%
R12_NAM,coal_adv,1965,1985,year,0.85,%
R12_NAM,coal_adv,1965,1990,year,0.85,%
R12_NAM,coal_adv,1965,1995,year,0.85,%
R12_NAM,coal_adv,1965,2000,year,0.85,%
R12_NAM,coal_adv,1965,2005,year,0.85,%
R12_NAM,coal_adv,1965,2010,year,0.85,%
R12_NAM,coal_adv,1965,2015,year,0.85,%
R12_NAM,coal_adv,1965,2020,year,0.6,%
R12_NAM,coal_adv,1965,2025,year,0.6625,%
R12_PAO,coal_adv,1995,1995,year,0.85,%
R12_PAO,coal_adv,1995,2000,year,0.85,%
R12_PAO,coal_adv,1995,2005,year,0.85,%
R12_PAO,coal_adv,1995,2010,year,0.85,%
R12_PAO,coal_adv,1995,2015,year,0.85,%
R12_PAO,coal_adv,1995,2020,year,0.822,%
R12_PAO,coal_adv,1995,2025,year,0.829,%
R12_PAO,coal_adv,1995,2030,year,0.836,%
R12_PAO,coal_adv,1990,1990,year,0.85,%
R12_PAO,coal_adv,1990,1995,year,0.85,%
R12_PAO,coal_adv,1990,2000,year,0.85,%
R12_PAO,coal_adv,1990,2005,year,0.85,%
R12_PAO,coal_adv,1990,2010,year,0.85,%
R12_PAO,coal_adv,1990,2015,year,0.85,%
R12_PAO,coal_adv,1990,2020,year,0.822,%
R12_PAO,coal_adv,1990,2025,year,0.829,%
R12_PAO,coal_adv,1985,1985,year,0.85,%
R12_PAO,coal_adv,1985,1990,year,0.85,%
R12_PAO,coal_adv,1985,1995,year,0.85,%
R12_PAO,coal_adv,1985,2000,year,0.85,%
R12_PAO,coal_adv,1985,2005,year,0.85,%
R12_PAO,coal_adv,1985,2010,year,0.85,%
R12_PAO,coal_adv,1985,2015,year,0.85,%
R12_PAO,coal_adv,1985,2020,year,0.822,%
R12_PAO,coal_adv,1985,2025,year,0.829,%
R12_WEU,coal_adv,2010,2010,year,0.85,%
R12_WEU,coal_adv,2010,2015,year,0.85,%
R12_WEU,coal_adv,2010,2020,year,0.6,%
R12_WEU,coal_adv,2010,2025,year,0.6625,%
R12_WEU,coal_adv,2010,2030,year,0.725,%
R12_WEU,coal_adv,2010,2035,year,0.7875,%
R12_WEU,coal_adv,2010,2040,year,0.85,%
R12_WEU,coal_adv,2010,2045,year,0.85,%
R12_WEU,coal_adv,2005,2005,year,0.85,%
R12_WEU,coal_adv,2005,2010,year,0.85,%
R12_WEU,coal_adv,2005,2015,year,0.85,%
R12_WEU,coal_adv,2005,2020,year,0.6,%
R12_WEU,coal_adv,2005,2025,year,0.6625,%
R12_WEU,coal_adv,2005,2030,year,0.725,%
R12_WEU,coal_adv,2005,2035,year,0.7875,%
R12_WEU,coal_adv,2005,2040,year,0.85,%
R12_WEU,coal_adv,2000,2000,year,0.85,%
R12_WEU,coal_adv,2000,2005,year,0.85,%
R12_WEU,coal_adv,2000,2010,year,0.85,%
R12_WEU,coal_adv,2000,2015,year,0.85,%
R12_WEU,coal_adv,2000,2020,year,0.6,%
R12_WEU,coal_adv,2000,2025,year,0.6625,%
R12_WEU,coal_adv,2000,2030,year,0.725,%
R12_WEU,coal_adv,2000,2035,year,0.7875,%
R12_WEU,coal_adv,2000,2040,year,0.85,%
R12_WEU,coal_adv,1995,1995,year,0.85,%
R12_WEU,coal_adv,1995,2000,year,0.85,%
R12_WEU,coal_adv,1995,2005,year,0.85,%
R12_WEU,coal_adv,1995,2010,year,0.85,%
R12_WEU,coal_adv,1995,2015,year,0.85,%
R12_WEU,coal_adv,1995,2020,year,0.6,%
R12_WEU,coal_adv,1995,2025,year,0.6625,%
R12_WEU,coal_adv,1995,2030,year,0.725,%
R12_WEU,coal_adv,1995,2035,year,0.7875,%
R12_WEU,coal_adv,1990,1990,year,0.85,%
R12_WEU,coal_adv,1990,1995,year,0.85,%
R12_WEU,coal_adv,1990,2000,year,0.85,%
R12_WEU,coal_adv,1990,2005,year,0.85,%
R12_WEU,coal_adv,1990,2010,year,0.85,%
R12_WEU,coal_adv,1990,2015,year,0.85,%
R12_WEU,coal_adv,1990,2020,year,0.6,%
R12_WEU,coal_adv,1990,2025,year,0.6625,%
R12_WEU,coal_adv,1990,2030,year,0.725,%
R12_WEU,coal_adv,1990,2035,year,0.7875,%
R12_WEU,coal_adv,1985,1985,year,0.85,%
R12_WEU,coal_adv,1985,1990,year,0.85,%
R12_WEU,coal_adv,1985,1995,year,0.85,%
R12_WEU,coal_adv,1985,2000,year,0.85,%
R12_WEU,coal_adv,1985,2005,year,0.85,%
R12_WEU,coal_adv,1985,2010,year,0.85,%
R12_WEU,coal_adv,1985,2015,year,0.85,%
R12_WEU,coal_adv,1985,2020,year,0.6,%
R12_WEU,coal_adv,1985,2025,year,0.6625,%
R12_WEU,coal_adv,1985,2030,year,0.725,%
R12_WEU,coal_adv,1980,1980,year,0.85,%
R12_WEU,coal_adv,1980,1985,year,0.85,%
R12_WEU,coal_adv,1980,1990,year,0.85,%
R12_WEU,coal_adv,1980,1995,year,0.85,%
R12_WEU,coal_adv,1980,2000,year,0.85,%
R12_WEU,coal_adv,1980,2005,year,0.85,%
R12_WEU,coal_adv,1980,2010,year,0.85,%
R12_WEU,coal_adv,1980,2015,year,0.85,%
R12_WEU,coal_adv,1980,2020,year,0.6,%
R12_WEU,coal_adv,1980,2025,year,0.6625,%
R12_WEU,coal_adv,1980,2030,year,0.725,%
R12_WEU,coal_adv,1975,1975,year,0.85,%
R12_WEU,coal_adv,1975,1980,year,0.85,%
R12_WEU,coal_adv,1975,1985,year,0.85,%
R12_WEU,coal_adv,1975,1990,year,0.85,%
R12_WEU,coal_adv,1975,1995,year,0.85,%
R12_WEU,coal_adv,1975,2000,year,0.85,%
R12_WEU,coal_adv,1975,2005,year,0.85,%
R12_WEU,coal_adv,1975,2010,year,0.85,%
R12_WEU,coal_adv,1975,2015,year,0.85,%
R12_WEU,coal_adv,1975,2020,year,0.6,%
R12_WEU,coal_adv,1975,2025,year,0.6625,%
R12_WEU,coal_adv,1970,1970,year,0.85,%
R12_WEU,coal_adv,1970,1975,year,0.85,%
R12_WEU,coal_adv,1970,1980,year,0.85,%
R12_WEU,coal_adv,1970,1985,year,0.85,%
R12_WEU,coal_adv,1970,1990,year,0.85,%
R12_WEU,coal_adv,1970,1995,year,0.85,%
R12_WEU,coal_adv,1970,2000,year,0.85,%
R12_WEU,coal_adv,1970,2005,year,0.85,%
R12_WEU,coal_adv,1970,2010,year,0.85,%
R12_WEU,coal_adv,1970,2015,year,0.85,%
R12_WEU,coal_adv,1970,2020,year,0.6,%
R12_WEU,coal_adv,1970,2025,year,0.6625,%
R12_CHN,coal_adv,2015,2015,year,0.85,%
R12_CHN,coal_adv,2015,2020,year,0.6,%
R12_CHN,coal_adv,2015,2025,year,0.53,%
R12_CHN,coal_adv,2015,2030,year,0.5075,%
R12_CHN,coal_adv,2015,2035,year,0.4725,%
R12_CHN,coal_adv,2015,2040,year,0.85,%
R12_CHN,coal_adv,2020,2020,year,0.6,%
R12_CHN,coal_adv,2020,2025,year,0.53,%
R12_CHN,coal_adv,2020,2030,year,0.5075,%
R12_CHN,coal_adv,2020,2035,year,0.4725,%
R12_CHN,coal_adv,2020,2040,year,0.85,%
R12_CHN,coal_adv,2020,2045,year,0.85,%
R12_CHN,coal_adv,2025,2025,year,0.53,%
R12_CHN,coal_adv,2025,2030,year,0.5075,%
R12_CHN,coal_adv,2025,2035,year,0.4725,%
R12_CHN,coal_adv,2025,2040,year,0.85,%
R12_CHN,coal_adv,2025,2045,year,0.85,%
R12_CHN,coal_adv,2025,2050,year,0.85,%
R12_CHN,coal_adv,2030,2030,year,0.5075,%
R12_CHN,coal_adv,2030,2035,year,0.4725,%
R12_CHN,coal_adv,2030,2040,year,0.85,%
R12_CHN,coal_adv,2030,2045,year,0.85,%
R12_CHN,coal_adv,2030,2050,year,0.85,%
R12_CHN,coal_adv,2030,2055,year,0.85,%
R12_CHN,coal_adv,2035,2035,year,0.4725,%
R12_CHN,coal_adv,2035,2040,year,0.85,%
R12_CHN,coal_adv,2035,2045,year,0.85,%
R12_CHN,coal_adv,2035,2050,year,0.85,%
R12_CHN,coal_adv,2035,2055,year,0.85,%
R12_CHN,coal_adv,2035,2060,year,0.85,%
R12_CHN,coal_adv,2040,2040,year,0.85,%
R12_CHN,coal_adv,2040,2045,year,0.85,%
R12_CHN,coal_adv,2040,2050,year,0.85,%
R12_CHN,coal_adv,2040,2055,year,0.85,%
R12_CHN,coal_adv,2040,2060,year,0.85,%
R12_CHN,coal_adv,2040,2070,year,0.85,%
R12_CHN,coal_adv,2045,2045,year,0.85,%
R12_CHN,coal_adv,2045,2050,year,0.85,%
R12_CHN,coal_adv,2045,2055,year,0.85,%
R12_CHN,coal_adv,2045,2060,year,0.85,%
R12_CHN,coal_adv,2045,2070,year,0.85,%
R12_CHN,coal_adv,2050,2050,year,0.85,%
R12_CHN,coal_adv,2050,2055,year,0.85,%
R12_CHN,coal_adv,2050,2060,year,0.85,%
R12_CHN,coal_adv,2050,2070,year,0.85,%
R12_CHN,coal_adv,2050,2080,year,0.85,%
R12_CHN,coal_adv,2055,2055,year,0.85,%
R12_CHN,coal_adv,2055,2060,year,0.85,%
R12_CHN,coal_adv,2055,2070,year,0.85,%
R12_CHN,coal_adv,2055,2080,year,0.85,%
R12_CHN,coal_adv,2060,2060,year,0.85,%
R12_CHN,coal_adv,2060,2070,year,0.85,%
R12_CHN,coal_adv,2060,2080,year,0.85,%
R12_CHN,coal_adv,2060,2090,year,0.85,%
R12_CHN,coal_adv,2070,2070,year,0.85,%
R12_CHN,coal_adv,2070,2080,year,0.85,%
R12_CHN,coal_adv,2070,2090,year,0.85,%
R12_CHN,coal_adv,2080,2080,year,0.85,%
R12_CHN,coal_adv,2080,2090,year,0.85,%
R12_CHN,coal_adv,2080,2100,year,0.85,%
R12_CHN,coal_adv,2090,2090,year,0.85,%
R12_CHN,coal_adv,2090,2100,year,0.85,%
R12_CHN,coal_adv,2090,2110,year,0.85,%
R12_CHN,coal_adv,2100,2100,year,0.85,%
R12_CHN,coal_adv,2100,2110,year,0.85,%
R12_CHN,coal_adv,2110,2110,year,0.85,%
R12_CHN,coal_adv,2000,2000,year,0.85,%
R12_CHN,coal_adv,2000,2005,year,0.85,%
R12_CHN,coal_adv,2000,2010,year,0.85,%
R12_CHN,coal_adv,2000,2015,year,0.85,%
R12_CHN,coal_adv,2000,2020,year,0.6,%
R12_CHN,coal_adv,2000,2025,year,0.53,%
R12_CHN,coal_adv,2005,2005,year,0.85,%
R12_CHN,coal_adv,2005,2010,year,0.85,%
R12_CHN,coal_adv,2005,2015,year,0.85,%
R12_CHN,coal_adv,2005,2020,year,0.6,%
R12_CHN,coal_adv,2005,2025,year,0.53,%
R12_CHN,coal_adv,2005,2030,year,0.5075,%
R12_CHN,coal_adv,2010,2010,year,0.85,%
R12_CHN,coal_adv,2010,2015,year,0.85,%
R12_CHN,coal_adv,2010,2020,year,0.6,%
R12_CHN,coal_adv,2010,2025,year,0.53,%
R12_CHN,coal_adv,2010,2030,year,0.5075,%
R12_CHN,coal_adv,2010,2035,year,0.4725,%
R12_RCPA,coal_adv,2015,2015,year,0.85,%
R12_RCPA,coal_adv,2015,2020,year,0.786,%
R12_RCPA,coal_adv,2015,2025,year,0.802,%
R12_RCPA,coal_adv,2015,2030,year,0.818,%
R12_RCPA,coal_adv,2015,2035,year,0.834,%
R12_RCPA,coal_adv,2015,2040,year,0.85,%
R12_RCPA,coal_adv,2020,2020,year,0.786,%
R12_RCPA,coal_adv,2020,2025,year,0.802,%
R12_RCPA,coal_adv,2020,2030,year,0.818,%
R12_RCPA,coal_adv,2020,2035,year,0.834,%
R12_RCPA,coal_adv,2020,2040,year,0.85,%
R12_RCPA,coal_adv,2020,2045,year,0.85,%
R12_RCPA,coal_adv,2025,2025,year,0.802,%
R12_RCPA,coal_adv,2025,2030,year,0.818,%
R12_RCPA,coal_adv,2025,2035,year,0.834,%
R12_RCPA,coal_adv,2025,2040,year,0.85,%
R12_RCPA,coal_adv,2025,2045,year,0.85,%
R12_RCPA,coal_adv,2025,2050,year,0.85,%
R12_RCPA,coal_adv,2030,2030,year,0.818,%
R12_RCPA,coal_adv,2030,2035,year,0.834,%
R12_RCPA,coal_adv,2030,2040,year,0.85,%
R12_RCPA,coal_adv,2030,2045,year,0.85,%
R12_RCPA,coal_adv,2030,2050,year,0.85,%
R12_RCPA,coal_adv,2030,2055,year,0.85,%
R12_RCPA,coal_adv,2035,2035,year,0.834,%
R12_RCPA,coal_adv,2035,2040,year,0.85,%
R12_RCPA,coal_adv,2035,2045,year,0.85,%
R12_RCPA,coal_adv,2035,2050,year,0.85,%
R12_RCPA,coal_adv,2035,2055,year,0.85,%
R12_RCPA,coal_adv,2035,2060,year,0.85,%
R12_RCPA,coal_adv,2040,2040,year,0.85,%
R12_RCPA,coal_adv,2040,2045,year,0.85,%
R12_RCPA,coal_adv,2040,2050,year,0.85,%
R12_RCPA,coal_adv,2040,2055,year,0.85,%
R12_RCPA,coal_adv,2040,2060,year,0.85,%
R12_RCPA,coal_adv,2040,2070,year,0.85,%
R12_RCPA,coal_adv,2045,2045,year,0.85,%
R12_RCPA,coal_adv,2045,2050,year,0.85,%
R12_RCPA,coal_adv,2045,2055,year,0.85,%
R12_RCPA,coal_adv,2045,2060,year,0.85,%
R12_RCPA,coal_adv,2045,2070,year,0.85,%
R12_RCPA,coal_adv,2050,2050,year,0.85,%
R12_RCPA,coal_adv,2050,2055,year,0.85,%
R12_RCPA,coal_adv,2050,2060,year,0.85,%
R12_RCPA,coal_adv,2050,2070,year,0.85,%
R12_RCPA,coal_adv,2050,2080,year,0.85,%
R12_RCPA,coal_adv,2055,2055,year,0.85,%
R12_RCPA,coal_adv,2055,2060,year,0.85,%
R12_RCPA,coal_adv,2055,2070,year,0.85,%
R12_RCPA,coal_adv,2055,2080,year,0.85,%
R12_RCPA,coal_adv,2060,2060,year,0.85,%
R12_RCPA,coal_adv,2060,2070,year,0.85,%
R12_RCPA,coal_adv,2060,2080,year,0.85,%
R12_RCPA,coal_adv,2060,2090,year,0.85,%
R12_RCPA,coal_adv,2070,2070,year,0.85,%
R12_RCPA,coal_adv,2070,2080,year,0.85,%
R12_RCPA,coal_adv,2070,2090,year,0.85,%
R12_RCPA,coal_adv,2080,2080,year,0.85,%
R12_RCPA,coal_adv,2080,2090,year,0.85,%
R12_RCPA,coal_adv,2080,2100,year,0.85,%
R12_RCPA,coal_adv,2090,2090,year,0.85,%
R12_RCPA,coal_adv,2090,2100,year,0.85,%
R12_RCPA,coal_adv,2090,2110,year,0.85,%
R12_RCPA,coal_adv,2100,2100,year,0.85,%
R12_RCPA,coal_adv,2100,2110,year,0.85,%
R12_RCPA,coal_adv,2110,2110,year,0.85,%
R12_RCPA,coal_adv,1995,1995,year,0.85,%
R12_RCPA,coal_adv,1995,2000,year,0.85,%
R12_RCPA,coal_adv,1995,2005,year,0.85,%
R12_RCPA,coal_adv,1995,2010,year,0.85,%
R12_RCPA,coal_adv,1995,2015,year,0.85,%
R12_RCPA,coal_adv,1995,2020,year,0.786,%
R12_RCPA,coal_adv,2000,2000,year,0.85,%
R12_RCPA,coal_adv,2000,2005,year,0.85,%
R12_RCPA,coal_adv,2000,2010,year,0.85,%
R12_RCPA,coal_adv,2000,2015,year,0.85,%
R12_RCPA,coal_adv,2000,2020,year,0.786,%
R12_RCPA,coal_adv,2000,2025,year,0.802,%
R12_RCPA,coal_adv,2005,2005,year,0.85,%
R12_RCPA,coal_adv,2005,2010,year,0.85,%
R12_RCPA,coal_adv,2005,2015,year,0.85,%
R12_RCPA,coal_adv,2005,2020,year,0.786,%
R12_RCPA,coal_adv,2005,2025,year,0.802,%
R12_RCPA,coal_adv,2005,2030,year,0.818,%
R12_RCPA,coal_adv,2010,2010,year,0.85,%
R12_RCPA,coal_adv,2010,2015,year,0.85,%
R12_RCPA,coal_adv,2010,2020,year,0.786,%
R12_RCPA,coal_adv,2010,2025,year,0.802,%
R12_RCPA,coal_adv,2010,2030,year,0.818,%
R12_RCPA,coal_adv,2010,2035,year,0.834,%
R12_EEU,coal_adv,2010,2010,year,0.85,%
R12_EEU,coal_adv,2010,2015,year,0.85,%
R12_EEU,coal_adv,2010,2020,year,0.6,%
R12_EEU,coal_adv,2010,2025,year,0.6625,%
R12_EEU,coal_adv,2010,2030,year,0.725,%
R12_EEU,coal_adv,2010,2035,year,0.7875,%
R12_EEU,coal_adv,2015,2015,year,0.85,%
R12_EEU,coal_adv,2015,2020,year,0.6,%
R12_EEU,coal_adv,2015,2025,year,0.6625,%
R12_EEU,coal_adv,2015,2030,year,0.725,%
R12_EEU,coal_adv,2015,2035,year,0.7875,%
R12_EEU,coal_adv,2015,2040,year,0.85,%
R12_EEU,coal_adv,2020,2020,year,0.6,%
R12_EEU,coal_adv,2020,2025,year,0.6625,%
R12_EEU,coal_adv,2020,2030,year,0.725,%
R12_EEU,coal_adv,2020,2035,year,0.7875,%
R12_EEU,coal_adv,2020,2040,year,0.85,%
R12_EEU,coal_adv,2020,2045,year,0.85,%
R12_EEU,coal_adv,2025,2025,year,0.6625,%
R12_EEU,coal_adv,2025,2030,year,0.725,%
R12_EEU,coal_adv,2025,2035,year,0.7875,%
R12_EEU,coal_adv,2025,2040,year,0.85,%
R12_EEU,coal_adv,2025,2045,year,0.85,%
R12_EEU,coal_adv,2025,2050,year,0.85,%
R12_EEU,coal_adv,2030,2030,year,0.725,%
R12_EEU,coal_adv,2030,2035,year,0.7875,%
R12_EEU,coal_adv,2030,2040,year,0.85,%
R12_EEU,coal_adv,2030,2045,year,0.85,%
R12_EEU,coal_adv,2030,2050,year,0.85,%
R12_EEU,coal_adv,2030,2055,year,0.85,%
R12_EEU,coal_adv,2035,2035,year,0.7875,%
R12_EEU,coal_adv,2035,2040,year,0.85,%
R12_EEU,coal_adv,2035,2045,year,0.85,%
R12_EEU,coal_adv,2035,2050,year,0.85,%
R12_EEU,coal_adv,2035,2055,year,0.85,%
R12_EEU,coal_adv,2035,2060,year,0.85,%
R12_EEU,coal_adv,2040,2040,year,0.85,%
R12_EEU,coal_adv,2040,2045,year,0.85,%
R12_EEU,coal_adv,2040,2050,year,0.85,%
R12_EEU,coal_adv,2040,2055,year,0.85,%
R12_EEU,coal_adv,2040,2060,year,0.85,%
R12_EEU,coal_adv,2040,2070,year,0.85,%
R12_EEU,coal_adv,2045,2045,year,0.85,%
R12_EEU,coal_adv,2045,2050,year,0.85,%
R12_EEU,coal_adv,2045,2055,year,0.85,%
R12_EEU,coal_adv,2045,2060,year,0.85,%
R12_EEU,coal_adv,2045,2070,year,0.85,%
R12_EEU,coal_adv,2050,2050,year,0.85,%
R12_EEU,coal_adv,2050,2055,year,0.85,%
R12_EEU,coal_adv,2050,2060,year,0.85,%
R12_EEU,coal_adv,2050,2070,year,0.85,%
R12_EEU,coal_adv,2050,2080,year,0.85,%
R12_EEU,coal_adv,2055,2055,year,0.85,%
R12_EEU,coal_adv,2055,2060,year,0.85,%
R12_EEU,coal_adv,2055,2070,year,0.85,%
R12_EEU,coal_adv,2055,2080,year,0.85,%
R12_EEU,coal_adv,2060,2060,year,0.85,%
R12_EEU,coal_adv,2060,2070,year,0.85,%
R12_EEU,coal_adv,2060,2080,year,0.85,%
R12_EEU,coal_adv,2060,2090,year,0.85,%
R12_EEU,coal_adv,2070,2070,year,0.85,%
R12_EEU,coal_adv,2070,2080,year,0.85,%
R12_EEU,coal_adv,2070,2090,year,0.85,%
R12_EEU,coal_adv,2080,2080,year,0.85,%
R12_EEU,coal_adv,2080,2090,year,0.85,%
R12_EEU,coal_adv,2080,2100,year,0.85,%
R12_EEU,coal_adv,2090,2090,year,0.85,%
R12_EEU,coal_adv,2090,2100,year,0.85,%
R12_EEU,coal_adv,2090,2110,year,0.85,%
R12_EEU,coal_adv,2100,2100,year,0.85,%
R12_EEU,coal_adv,2100,2110,year,0.85,%
R12_EEU,coal_adv,2110,2110,year,0.85,%
R12_EEU,coal_adv,2005,2005,year,0.85,%
R12_EEU,coal_adv,2005,2010,year,0.85,%
R12_EEU,coal_adv,2005,2015,year,0.85,%
R12_EEU,coal_adv,2005,2020,year,0.6,%
R12_EEU,coal_adv,2005,2025,year,0.6625,%
R12_EEU,coal_adv,2005,2030,year,0.725,%
R12_EEU,coal_adv,2005,2035,year,0.7875,%
R12_EEU,coal_adv,2000,2000,year,0.85,%
R12_EEU,coal_adv,2000,2005,year,0.85,%
R12_EEU,coal_adv,2000,2010,year,0.85,%
